iteration, time(ns)
8859, 12.92
8860, 12.92
8861, 13.34
8862, 13.33
8863, 13.33
8864, 13.34
8865, 13.33
8866, 13.33
8867, 13.34
8868, 13.33
8869, 13.33
8870, 13.34
8871, 13.75
8872, 13.75
8873, 12.92
8874, 13.33
8875, 13.33
8876, 13.34
8877, 13.33
8878, 12.91
8879, 13.33
8880, 13.34
8881, 13.33
8882, 13.34
8883, 13.75
8884, 12.92
8885, 12.92
8886, 13.34
8887, 13.33
8888, 13.33
8889, 13.34
8890, 13.33
8891, 13.33
8892, 14.17
8893, 17.08
8894, 17.50
8895, 19.16
8896, 20.00
8897, 18.75
8898, 17.91
8899, 17.92
8900, 17.91
8901, 17.50
8902, 17.91
8903, 17.92
8904, 17.92
8905, 17.92
8906, 18.34
8907, 17.92
8908, 17.92
8909, 19.17
8910, 17.91
8911, 18.75
8912, 19.17
8913, 17.08
8914, 17.08
8915, 18.34
8916, 19.58
8917, 18.33
8918, 17.91
8919, 17.92
8920, 17.50
8921, 17.92
8922, 17.92
8923, 18.33
8924, 17.92
8925, 17.91
8926, 17.91
8927, 17.92
8928, 17.50
8929, 19.17
8930, 17.92
8931, 19.16
8932, 18.75
8933, 17.08
8934, 16.66
8935, 17.08
8936, 18.75
8937, 18.33
8938, 19.59
8939, 17.92
8940, 17.50
8941, 18.33
8942, 17.91
8943, 17.92
8944, 17.92
8945, 17.91
8946, 17.92
8947, 17.50
8948, 17.91
8949, 19.58
8950, 17.92
8951, 18.33
8952, 19.58
8953, 17.50
8954, 15.00
8955, 13.33
8956, 13.34
8957, 13.33
8958, 13.33
8959, 13.33
8960, 12.92
8961, 13.34
8962, 12.92
8963, 12.92
8964, 13.34
8965, 13.33
8966, 12.92
8967, 13.34
8968, 13.34
8969, 13.33
8970, 13.33
8971, 12.92
8972, 13.34
8973, 13.33
8974, 13.33
8975, 13.34
8976, 13.33
8977, 13.33
8978, 12.92
8979, 13.33
8980, 13.33
8981, 12.92
8982, 13.34
8983, 12.92
8984, 12.92
8985, 13.33
8986, 13.33
8987, 13.34
8988, 13.34
8989, 13.33
8990, 12.92
8991, 13.34
8992, 13.33
8993, 13.33
8994, 13.34
8995, 13.33
8996, 13.33
8997, 13.34
8998, 13.33
8999, 13.33
9000, 13.34
9001, 14.58
9002, 17.09
9003, 17.92
9004, 19.16
9005, 19.17
9006, 17.92
9007, 17.91
9008, 17.92
9009, 17.50
9010, 17.50
9011, 17.50
9012, 17.92
9013, 17.50
9014, 17.91
9015, 17.92
9016, 17.50
9017, 19.17
9018, 17.92
9019, 19.16
9020, 18.75
9021, 17.09
9022, 13.75
9023, 13.33
9024, 13.75
9025, 13.33
9026, 13.33
9027, 13.34
9028, 13.34
9029, 13.33
9030, 13.33
9031, 13.34
9032, 13.33
9033, 13.33
9034, 13.34
9035, 13.33
9036, 12.92
9037, 13.34
9038, 13.33
9039, 13.75
9040, 13.33
9041, 13.34
9042, 12.92
9043, 13.33
9044, 13.33
9045, 12.92
9046, 13.34
9047, 13.33
9048, 13.33
9049, 13.34
9050, 13.33
9051, 13.33
9052, 13.34
9053, 13.33
9054, 13.33
9055, 13.34
9056, 13.33
9057, 12.92
9058, 12.92
9059, 13.34
9060, 12.92
9061, 13.33
9062, 13.33
9063, 13.34
9064, 13.33
9065, 13.33
9066, 13.34
9067, 13.33
9068, 13.33
9069, 13.34
9070, 13.33
9071, 13.33
9072, 13.34
9073, 13.33
9074, 13.33
9075, 13.34
9076, 13.33
9077, 13.33
9078, 12.92
9079, 13.33
9080, 13.33
9081, 13.34
9082, 13.33
9083, 15.42
9084, 17.09
9085, 18.34
9086, 18.75
9087, 19.59
9088, 17.92
9089, 17.50
9090, 17.92
9091, 17.92
9092, 17.91
9093, 17.92
9094, 17.50
9095, 17.92
9096, 17.91
9097, 17.92
9098, 17.50
9099, 19.17
9100, 17.91
9101, 19.17
9102, 19.59
9103, 17.09
9104, 14.58
9105, 13.33
9106, 13.34
9107, 12.92
9108, 13.33
9109, 13.33
9110, 13.34
9111, 13.33
9112, 13.33
9113, 13.34
9114, 13.33
9115, 13.33
9116, 12.92
9117, 13.33
9118, 13.33
9119, 12.92
9120, 12.92
9121, 13.34
9122, 13.33
9123, 13.33
9124, 12.92
9125, 13.34
9126, 12.92
9127, 13.75
9128, 13.34
9129, 13.75
9130, 13.34
9131, 13.33
9132, 13.33
9133, 12.92
9134, 13.33
9135, 13.33
9136, 13.34
9137, 13.33
9138, 13.33
9139, 13.34
9140, 13.33
9141, 12.91
9142, 12.91
9143, 13.33
9144, 13.34
9145, 13.34
9146, 13.33
9147, 13.33
9148, 13.34
9149, 13.33
9150, 13.33
9151, 13.34
9152, 13.33
9153, 13.33
9154, 13.75
9155, 12.92
9156, 13.34
9157, 12.92
9158, 12.92
9159, 13.33
9160, 13.33
9161, 13.34
9162, 13.33
9163, 12.91
9164, 15.00
9165, 17.08
9166, 17.91
9167, 19.17
9168, 19.59
9169, 17.92
9170, 17.91
9171, 17.92
9172, 17.92
9173, 17.91
9174, 17.50
9175, 17.92
9176, 17.92
9177, 17.92
9178, 17.50
9179, 17.91
9180, 17.92
9181, 19.17
9182, 18.33
9183, 18.75
9184, 19.16
9185, 17.08
9186, 13.75
9187, 13.33
9188, 13.34
9189, 13.33
9190, 13.33
9191, 12.92
9192, 13.34
9193, 13.33
9194, 12.91
9195, 13.33
9196, 12.92
9197, 13.34
9198, 13.34
9199, 13.33
9200, 12.91
9201, 13.33
9202, 13.33
9203, 12.92
9204, 13.33
9205, 13.33
9206, 13.34
9207, 13.33
9208, 13.33
9209, 13.34
9210, 12.92
9211, 13.33
9212, 13.33
9213, 13.34
9214, 13.33
9215, 13.33
9216, 13.34
9217, 13.33
9218, 13.33
9219, 13.34
9220, 13.33
9221, 13.33
9222, 13.34
9223, 13.34
9224, 13.34
9225, 13.33
9226, 13.33
9227, 13.33
9228, 12.92
9229, 12.91
9230, 13.33
9231, 13.34
9232, 12.92
9233, 13.33
9234, 13.33
9235, 13.34
9236, 13.33
9237, 13.33
9238, 13.34
9239, 13.33
9240, 12.92
9241, 15.42
9242, 17.09
9243, 17.92
9244, 138.75
9245, 18.34
9246, 15.83
9247, 13.75
9248, 13.75
9249, 14.58
9250, 13.75
9251, 13.75
9252, 13.75
9253, 13.75
9254, 13.75
9255, 13.75
9256, 13.75
9257, 13.75
9258, 14.16
9259, 13.75
9260, 14.17
9261, 13.75
9262, 13.75
9263, 13.75
9264, 13.75
9265, 13.75
9266, 13.75
9267, 13.75
9268, 13.75
9269, 13.75
9270, 13.75
9271, 13.75
9272, 13.75
9273, 13.75
9274, 14.17
9275, 13.75
9276, 13.75
9277, 14.17
9278, 13.75
9279, 13.75
9280, 13.75
9281, 14.16
9282, 13.75
9283, 13.75
9284, 13.75
9285, 13.75
9286, 13.75
9287, 13.75
9288, 13.75
9289, 13.75
9290, 13.75
9291, 13.75
9292, 13.75
9293, 13.75
9294, 13.75
9295, 14.17
9296, 13.75
9297, 13.75
9298, 13.75
9299, 13.75
9300, 13.75
9301, 13.75
9302, 13.75
9303, 13.75
9304, 13.75
9305, 13.75
9306, 13.75
9307, 13.75
9308, 13.75
9309, 13.75
9310, 13.75
9311, 13.75
9312, 14.16
9313, 13.75
9314, 13.75
9315, 13.75
9316, 13.75
9317, 13.75
9318, 13.75
9319, 13.75
9320, 13.75
9321, 13.75
9322, 13.75
9323, 13.75
9324, 13.75
9325, 13.75
9326, 13.75
9327, 13.75
9328, 13.75
9329, 13.75
9330, 13.75
9331, 13.75
9332, 13.75
9333, 13.75
9334, 13.75
9335, 13.75
9336, 13.75
9337, 13.75
9338, 13.75
9339, 13.75
9340, 13.75
9341, 13.75
9342, 13.75
9343, 13.75
9344, 13.75
9345, 13.75
9346, 13.75
9347, 13.75
9348, 13.75
9349, 13.75
9350, 13.75
9351, 13.75
9352, 13.75
9353, 13.75
9354, 13.75
9355, 13.75
9356, 13.75
9357, 13.75
9358, 132.08
9359, 13.75
9360, 13.75
9361, 13.75
9362, 13.75
9363, 13.75
9364, 13.75
9365, 13.75
9366, 13.75
9367, 13.75
9368, 14.59
9369, 13.75
9370, 13.75
9371, 13.75
9372, 13.75
9373, 13.75
9374, 13.75
9375, 13.75
9376, 13.75
9377, 13.75
9378, 13.75
9379, 14.17
9380, 13.75
9381, 14.17
9382, 14.16
9383, 13.75
9384, 14.16
9385, 13.75
9386, 13.75
9387, 13.75
9388, 14.17
9389, 13.75
9390, 13.75
9391, 13.75
9392, 13.75
9393, 14.16
9394, 13.75
9395, 13.75
9396, 13.75
9397, 14.17
9398, 13.75
9399, 14.17
9400, 13.75
9401, 13.75
9402, 13.75
9403, 13.75
9404, 13.33
9405, 14.16
9406, 13.75
9407, 13.75
9408, 14.17
9409, 13.75
9410, 13.75
9411, 13.75
9412, 13.75
9413, 14.58
9414, 13.75
9415, 13.75
9416, 13.75
9417, 13.75
9418, 13.75
9419, 13.75
9420, 13.75
9421, 13.75
9422, 13.75
9423, 13.75
9424, 14.17
9425, 13.75
9426, 13.75
9427, 13.75
9428, 13.75
9429, 13.75
9430, 13.75
9431, 13.75
9432, 13.75
9433, 13.75
9434, 14.17
9435, 13.75
9436, 13.75
9437, 13.75
9438, 13.75
9439, 13.75
9440, 13.75
9441, 13.75
9442, 14.59
9443, 13.75
9444, 14.17
9445, 13.75
9446, 13.75
9447, 13.75
9448, 13.75
9449, 13.75
9450, 13.75
9451, 13.75
9452, 13.75
9453, 13.75
9454, 14.58
9455, 13.75
9456, 14.58
9457, 13.75
9458, 13.75
9459, 14.17
9460, 13.75
9461, 13.75
9462, 13.75
9463, 13.75
9464, 13.33
9465, 13.75
9466, 14.58
9467, 13.75
9468, 13.75
9469, 13.75
9470, 13.75
9471, 13.75
9472, 13.75
9473, 13.75
9474, 13.75
9475, 14.17
9476, 13.75
9477, 13.75
9478, 14.59
9479, 13.75
9480, 13.75
9481, 13.75
9482, 13.75
9483, 13.75
9484, 14.17
9485, 13.75
9486, 13.75
9487, 13.75
9488, 13.75
9489, 13.75
9490, 13.75
9491, 14.17
9492, 13.75
9493, 13.75
9494, 14.16
9495, 13.75
9496, 13.75
9497, 13.75
9498, 13.75
9499, 13.75
9500, 13.75
9501, 13.75
9502, 14.16
9503, 13.75
9504, 13.75
9505, 14.17
9506, 13.75
9507, 14.17
9508, 13.75
9509, 13.75
9510, 13.75
9511, 13.75
9512, 13.75
9513, 13.75
9514, 13.75
9515, 13.75
9516, 13.75
9517, 13.75
9518, 14.17
9519, 14.16
9520, 13.75
9521, 13.75
9522, 13.75
9523, 13.75
9524, 13.75
9525, 13.75
9526, 14.17
9527, 13.75
9528, 13.75
9529, 13.75
9530, 15.00
9531, 13.75
9532, 13.75
9533, 13.75
9534, 13.75
9535, 13.75
9536, 13.75
9537, 13.75
9538, 14.17
9539, 13.75
9540, 13.75
9541, 13.75
9542, 13.75
9543, 13.75
9544, 13.75
9545, 14.58
9546, 13.75
9547, 13.75
9548, 13.75
9549, 13.75
9550, 13.75
9551, 14.16
9552, 13.75
9553, 14.17
9554, 13.75
9555, 14.16
9556, 13.75
9557, 14.17
9558, 13.75
9559, 13.75
9560, 14.58
9561, 13.75
9562, 14.16
9563, 13.75
9564, 13.75
9565, 13.75
9566, 13.75
9567, 13.75
9568, 14.17
9569, 14.17
9570, 13.75
9571, 14.17
9572, 13.75
9573, 13.75
9574, 13.75
9575, 13.75
9576, 13.75
9577, 13.75
9578, 13.75
9579, 13.75
9580, 14.17
9581, 13.75
9582, 13.75
9583, 13.75
9584, 13.75
9585, 13.75
9586, 13.75
9587, 13.75
9588, 13.75
9589, 13.75
9590, 14.17
9591, 13.75
9592, 13.75
9593, 13.75
9594, 13.75
9595, 13.75
9596, 13.75
9597, 13.75
9598, 13.75
9599, 13.75
9600, 14.17
9601, 13.75
9602, 13.75
9603, 14.17
9604, 14.16
9605, 14.17
9606, 13.75
9607, 14.16
9608, 13.75
9609, 13.75
9610, 13.75
9611, 13.75
9612, 13.75
9613, 14.58
9614, 13.75
9615, 13.75
9616, 13.75
9617, 14.17
9618, 14.16
9619, 13.75
9620, 14.17
9621, 13.75
9622, 14.16
9623, 13.75
9624, 13.75
9625, 13.75
9626, 13.75
9627, 13.75
9628, 13.75
9629, 13.75
9630, 13.75
9631, 13.75
9632, 13.75
9633, 13.75
9634, 13.75
9635, 13.75
9636, 13.75
9637, 13.75
9638, 13.75
9639, 13.75
9640, 14.59
9641, 13.75
9642, 13.75
9643, 13.75
9644, 13.75
9645, 13.75
9646, 14.17
9647, 13.75
9648, 16.25
9649, 17.92
9650, 17.91
9651, 18.33
9652, 17.92
9653, 19.58
9654, 17.50
9655, 18.33
9656, 20.00
9657, 17.09
9658, 17.08
9659, 17.91
9660, 19.16
9661, 19.16
9662, 17.91
9663, 17.92
9664, 17.92
9665, 17.92
9666, 17.92
9667, 17.92
9668, 17.92
9669, 17.91
9670, 17.92
9671, 17.92
9672, 17.50
9673, 19.17
9674, 18.34
9675, 18.33
9676, 20.00
9677, 17.50
9678, 15.42
9679, 13.33
9680, 13.34
9681, 13.33
9682, 13.33
9683, 13.75
9684, 12.91
9685, 13.33
9686, 13.34
9687, 13.75
9688, 13.33
9689, 15.00
9690, 17.08
9691, 17.92
9692, 19.16
9693, 19.17
9694, 17.91
9695, 17.50
9696, 17.91
9697, 17.92
9698, 17.50
9699, 17.50
9700, 17.91
9701, 17.91
9702, 17.50
9703, 14.16
9704, 13.75
9705, 13.75
9706, 13.75
9707, 13.75
9708, 14.17
9709, 13.75
9710, 14.16
9711, 13.75
9712, 13.75
9713, 13.75
9714, 13.75
9715, 13.75
9716, 13.75
9717, 15.42
9718, 13.75
9719, 13.75
9720, 16.25
9721, 14.16
9722, 13.33
9723, 13.33
9724, 13.75
9725, 13.34
9726, 13.33
9727, 13.33
9728, 13.34
9729, 13.33
9730, 13.33
9731, 13.34
9732, 13.33
9733, 13.33
9734, 13.34
9735, 13.75
9736, 13.33
9737, 13.33
9738, 13.34
9739, 13.33
9740, 13.33
9741, 13.34
9742, 13.33
9743, 13.33
9744, 13.34
9745, 13.33
9746, 13.33
9747, 12.92
9748, 13.33
9749, 13.33
9750, 13.34
9751, 13.33
9752, 13.33
9753, 13.34
9754, 13.33
9755, 13.33
9756, 13.34
9757, 13.33
9758, 13.33
9759, 13.34
9760, 13.33
9761, 13.33
9762, 12.92
9763, 13.33
9764, 13.33
9765, 13.34
9766, 13.33
9767, 13.33
9768, 12.92
9769, 13.33
9770, 13.33
9771, 13.34
9772, 13.33
9773, 13.33
9774, 12.92
9775, 13.33
9776, 13.33
9777, 13.34
9778, 13.33
9779, 13.33
9780, 12.92
9781, 13.75
9782, 17.09
9783, 17.50
9784, 19.16
9785, 19.58
9786, 17.92
9787, 17.50
9788, 17.50
9789, 18.33
9790, 17.92
9791, 17.91
9792, 17.50
9793, 17.91
9794, 17.92
9795, 17.92
9796, 17.92
9797, 17.91
9798, 19.17
9799, 17.92
9800, 18.75
9801, 19.16
9802, 17.09
9803, 14.58
9804, 13.34
9805, 13.33
9806, 13.33
9807, 13.75
9808, 13.33
9809, 12.92
9810, 13.34
9811, 12.92
9812, 12.92
9813, 13.33
9814, 13.33
9815, 13.75
9816, 14.17
9817, 16.67
9818, 17.50
9819, 18.75
9820, 18.34
9821, 19.17
9822, 18.34
9823, 17.92
9824, 17.91
9825, 17.92
9826, 18.75
9827, 15.83
9828, 14.16
9829, 14.16
9830, 16.67
9831, 17.92
9832, 17.92
9833, 18.33
9834, 17.92
9835, 17.92
9836, 19.16
9837, 17.92
9838, 20.00
9839, 17.91
9840, 16.25
9841, 13.75
9842, 13.34
9843, 13.33
9844, 13.33
9845, 13.33
9846, 12.92
9847, 13.34
9848, 13.33
9849, 13.33
9850, 13.34
9851, 12.92
9852, 13.33
9853, 13.33
9854, 13.33
9855, 12.92
9856, 13.33
9857, 13.33
9858, 13.34
9859, 13.33
9860, 12.92
9861, 16.66
9862, 17.50
9863, 18.75
9864, 19.59
9865, 17.92
9866, 17.92
9867, 17.91
9868, 18.33
9869, 17.92
9870, 17.50
9871, 17.91
9872, 17.91
9873, 17.92
9874, 17.92
9875, 17.92
9876, 17.91
9877, 19.17
9878, 17.92
9879, 19.17
9880, 18.34
9881, 16.67
9882, 13.33
9883, 12.91
9884, 13.33
9885, 13.34
9886, 13.33
9887, 13.33
9888, 13.33
9889, 13.75
9890, 13.33
9891, 13.34
9892, 12.92
9893, 13.33
9894, 16.67
9895, 17.09
9896, 18.75
9897, 18.34
9898, 19.59
9899, 17.50
9900, 17.91
9901, 18.75
9902, 17.50
9903, 17.50
9904, 17.92
9905, 17.92
9906, 17.91
9907, 17.50
9908, 17.92
9909, 17.92
9910, 19.58
9911, 17.92
9912, 19.58
9913, 17.92
9914, 16.25
9915, 13.33
9916, 13.34
9917, 13.33
9918, 13.33
9919, 13.75
9920, 12.92
9921, 13.34
9922, 13.75
9923, 13.34
9924, 13.75
9925, 13.75
9926, 13.33
9927, 13.75
9928, 13.33
9929, 13.33
9930, 13.34
9931, 13.33
9932, 13.34
9933, 13.33
9934, 13.33
9935, 13.34
9936, 12.92
9937, 13.33
9938, 12.91
9939, 12.91
9940, 12.91
9941, 13.33
9942, 13.33
9943, 13.34
9944, 13.33
9945, 13.33
9946, 13.34
9947, 13.34
9948, 13.33
9949, 13.33
9950, 12.92
9951, 13.34
9952, 13.33
9953, 13.33
9954, 13.34
9955, 13.33
9956, 13.33
9957, 13.34
9958, 13.33
9959, 13.33
9960, 13.34
9961, 13.33
9962, 13.33
9963, 13.34
9964, 13.33
9965, 13.33
9966, 13.34
9967, 13.34
9968, 13.33
9969, 13.33
9970, 13.34
9971, 13.33
9972, 12.91
9973, 12.91
9974, 13.33
9975, 13.34
9976, 13.34
9977, 13.33
9978, 13.33
9979, 13.34
9980, 13.33
9981, 13.33
9982, 13.34
9983, 13.33
9984, 13.33
9985, 13.34
9986, 13.33
9987, 13.33
9988, 13.75
9989, 13.33
9990, 13.33
9991, 13.33
9992, 17.09
9993, 17.50
9994, 19.17
9995, 19.58
9996, 17.92
9997, 17.92
9998, 17.92
9999, 17.92
